anime_id,name,genre,episodes
28145,Johnny Cypher,"Action, Adventure, Sci-Fi",130
30157,Joki Joki Tailor,"Kids, Music",1
20835,Joshikousei Nobunaga-chan!!,"Comedy, Ecchi, School",10
30392,Joukyou Monogatari,Slice of Life,1
29752,JU Chuuko Jidousha Hanbaishi x Peeping Life,"Comedy, Slice of Life",2
11857,Judo Sanka,"Shounen, Sports",27
19063,Judo-bu Monogatari,"School, Sports",2
32092,Juicy Jungle,"Music, Sci-Fi",1
10889,Jungle Kurobee,Comedy,31
18533,Jungle Taitei Leo: Hon-o-ji,"Adventure, Drama",1
17473,Jungle Wars,"Adventure, Kids",1
19627,Junkers Come Here: Memories of You,"Drama, Slice of Life",1
9525,Junod,"Drama, Historical",1
11767,Justeen,"Action, Mecha, Sci-Fi",1
29409,Juu-nin no Chiisa na Indian,Kids,1
21021,Juugo Shounen Hyouryuuki: Kaizokujima de! Daibouken,"Adventure, Fantasy, Kids, Sci-Fi",1
6072,Juuippiki no Neko to Ahoudori,"Adventure, Fantasy, Kids",1
27845,Juupiki no Kaeru,Kids,2
31016,Juuroku Jizou Monogatari: Sensou no Gisei ni Natta Kodomo-tachi,"Drama, Historical, Kids",1
25057,Kaba Enchou no Doubutsuen Nikki,"Comedy, Drama, Kids",1
9606,Kaba no Potomasu,Kids,1
33867,Kabi Usagi,Comedy,Unknown
33870,Kabi Usagi: Game Center,Comedy,1
33869,Kabi Usagi: Hikouki,Comedy,1
33868,Kabi Usagi: Kaichuu,Comedy,1
32473,Kabocha no Oji-san,"Kids, Music",1
29748,Kabushiki Kaisha Zoo,"Comedy, Kids",12
33695,Kabushikigaisha Aokishouji,Comedy,2
30921,Kacchikenee!,Supernatural,1
10757,Kachikachi Yama,Drama,1
33134,Kachikachi Yama (1939),Fantasy,1
33135,Kachikachi Yama (1940),Fantasy,1
33136,Kachikachi Yama (1958),Fantasy,1
30457,Kachikachi Yama no Shouboutai,Comedy,1
33133,Kachikachi Yama: Umi Yama-hen,Fantasy,1
29746,Kaden Manzai John TV Show!,Comedy,25
31599,Kaette Kite yoo Toyama kara,Comedy,Unknown
10965,Kagaku Bouken-tai Tansar 5,"Adventure, Mystery, Sci-Fi, Supernatural",34
29870,Kagami,Romance,1
18475,Kagayake! Yuujou no V Sign,Sports,1
29677,Kage,"Drama, Historical",1
7856,Kage no Kodomo,Dementia,1
29529,Kagee Aesop Monogatari,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Supernatural",26
10236,Kagee Grimm Douwa,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Supernatural",52
29527,Kagee Mukashibanashi,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Samurai, Supernatural",65
33219,Kagerou Daze: In a Day&#039;s,"Comedy, Magic, Romance, Sci-Fi, Slice of Life, Supernatural",1
19497,Kagerouka-kun,"Fantasy, Kids",1
23569,Kagirinaki Rakuen,Slice of Life,1
33607,Kahei no Umi,Historical,1
29381,Kai Douryoku,"Dementia, Sci-Fi",1
29383,Kai Douryoku Real,"Dementia, Sci-Fi",1
22975,Kaibutsu-kun: Demon no Ken,"Comedy, Horror, Kids, Shounen",1
22977,Kaibutsu-kun: Kaibutsu Land e no Shoutai,"Comedy, Horror, Kids, Shounen",1
30777,Kaijuu Sakaba Kanpai!,"Comedy, Supernatural",13
32197,Kaijuu Sakaba Kanpai! Specials,Comedy,13
19087,Kaiketsu Tamagon,"Adventure, Comedy, Kids",195
15067,Kaiketsu Zorori Da-Da-Da-Daibouken!,"Adventure, Comedy",1
30313,Kaiketsu Zorori Movie: Uchuu no Yuusha-tachi,"Adventure, Comedy",1
19587,Kaiketsu Zorori: Mamoru ze! Kyouryuu no Tamago,"Adventure, Comedy, Kids",1
5581,"Kaitei Daisensou: Ai no 20,000 Miles","Action, Adventure",1
8899,Kaitei Shounen Marine,"Action, Adventure, Kids, Sci-Fi",65
21551,Kaitei Toshi no Dekiru made,Sci-Fi,1
28111,Kaitou Gary no Nihonjin Kouryakuhou!,Drama,1
19053,Kaitou Jigoma Ongaku-hen,Music,1
17403,Kaitou Lupin: 813 no Nazo,Mystery,1
19987,Kaitou Pride,"Adventure, Comedy, Kids",105
19505,Kaizoku Ouji,"Adventure, Shounen",31
29481,Kakinoki Mokkii,"Fantasy, Kids",1
30704,Kakko Kawaii Sengen! Specials,Comedy,14
23613,Kakkun Cafe,"Comedy, Parody, Slice of Life",1
34006,Kakuchou Shoujo-Kei Trinary,Mecha,Unknown
31015,Kakusensou,"Drama, Historical, Kids",1
30245,Kamaishi no &quot;Kiseki&quot;: Inochi wo Mamoru Tokubetsu Jugyou,Drama,1
29985,Kamen no Marionette-tachi,Dementia,1
13769,Kamen no Ninja Akakage,"Action, Fantasy",23
34292,Kamigami no Ki,,Unknown
19993,Kaminari Boy Pikkaribee★,"Adventure, Comedy, Kids",54
13817,Kamiusagi Rope,"Comedy, Slice of Life",14
30154,Kamiusagi Rope (ONA),"Comedy, Slice of Life",Unknown
13819,Kamiusagi Rope 2,"Comedy, Slice of Life",12
30149,Kamiusagi Rope 2 Specials,"Comedy, Slice of Life",4
30150,Kamiusagi Rope 3,"Comedy, Slice of Life",12
13831,Kamiusagi Rope 3 (ONA),"Comedy, Slice of Life",3
13823,Kamiusagi Rope Movie Episode 0,"Comedy, Slice of Life",1
30148,Kamiusagi Rope Specials,"Comedy, Slice of Life",2
13821,"Kamiusagi Rope tsuka, Natsuyasumi Rasuichi tte Maji ssuka!?","Adventure, Comedy, Slice of Life",1
13825,Kamiusagi Rope x au Collaboration,"Comedy, Slice of Life",Unknown
13827,Kamiusagi Rope x Panasonic Collaboration,"Comedy, Slice of Life",1
30151,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,"Comedy, Slice of Life",Unknown
32568,Kamiwaza Wanda,"Kids, Sci-Fi",Unknown
33177,Kamotori Gonbee,Kids,1
24977,Kana Kana Kazoku,Comedy,Unknown
31604,Kana Kana Kazoku Shorts: Naru Haya Kakusan Kibou,Comedy,6
30442,Kana Kana Kazoku x Himitsukessha Taka no Tsume Collaboration Film,Comedy,1
31605,Kana Kana Kazoku: Kakusan Mare Bo ! 1-Wa-5-wa oo Matome Koukai… Ka na?,Comedy,1
31603,Kana Kana Kazoku: Rika in Wonderland,Comedy,1
30443,Kana Kana Kazoku: Shinnen no Goaisatsu,Comedy,1
30444,Kana Kana Kazoku: Stop Rubella,Comedy,1
30743,Kanagatari. Kanabakari.: Kanadian Families,Slice of Life,1
24049,Kanai,Mecha,1
30167,Kanashiki Mongoose,"Kids, Music",1
21913,Kanbee-kun ga Yuku,"Comedy, Historical, Kids",3
31418,KanColle Movie,"Action, Military, School, Sci-Fi, Slice of Life",1
26333,Kaneko Misuzu: Yasashisa no Fuukei,"Drama, Kids",1
18583,Kangetsu Ittou: Akuryou Kiri,"Action, Martial Arts, Samurai",2
29551,Kanimanji Engi,Fantasy,1
17217,Kankara Sanshin,"Drama, Historical",1
30435,Kankou Taisen Saitama: Sakuya no Tatakai,,4
23727,Kansuke-san to Fushigi na Jitensha,"Fantasy, Kids",1
23639,Kappa Kawatarou,"Kids, Supernatural",1
9584,Kappa no Sanpei,"Adventure, Kids, Supernatural",1
29491,Kappa no Suribachi,"Fantasy, Kids",1
31506,Kappa no Ude,,1
20123,Kappamaki,"Comedy, Slice of Life",130
8065,Karakuri Kengou Den Musashi Lord,"Action, Adventure, Mecha",50
5140,Karaoke Senshi Mike-tarou,"Kids, Music",20
27841,Karasu no Panya-san/Dorobou Gakkou,Kids,2
29489,Karasu no Puuta,Kids,Unknown
7479,Karate Baka Ichidai,"Historical, Martial Arts, Sports",47
29361,Kareshi wa Hammerhead Shark,"Comedy, Kids, Slice of Life",Unknown
20127,Kariage-kun,"Comedy, Seinen, Slice of Life",59
9371,Karl to Fushigi na Tou,Kids,26
29661,Karma,Dementia,1
28571,Karugamo Oyako no Hi no Youjin,"Drama, Kids",1
6366,Karuizawa Syndrome,"Action, Comedy, Drama, Slice of Life",1
32623,Kasa Jizou,"Fantasy, Historical",1
28361,Kaseifu ga Ita.,"Comedy, Shoujo, Slice of Life",1
24047,Kaseki Dorobou to Kyouryuuseki,"Adventure, Kids",1
31926,Kashikokimono,Music,1
27721,Kasumin,"Fantasy, Kids",26
27723,Kasumin 2nd Season,"Fantasy, Kids",26
14039,Katayoku no Khronos Gear,"Action, Sci-Fi",1
29966,Katsuobushi Dayo Jinsei wa,"Kids, Music",1
21101,Katta-kun Monogatari,"Adventure, Kids",1
9832,Katte ni Shirokuma,Comedy,1
22111,Kattobase! Dreamers: Carp Tanjou Monogatari,Sports,1
10797,Kayoe! Chuugaku,"Comedy, School",Unknown
26229,Kaze no Tabibito,"Drama, Kids",1
32832,Kaze no You ni,"Drama, Slice of Life",1
24681,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials,"Adventure, Drama, Historical, Slice of Life",2
20143,Kazu &amp; Yasu Hero Tanjou,"Drama, Sports",1
28691,Kemurigusa Monogatari,,1
29433,Ken to Kaijuu,"Fantasy, Kids, Magic",6
32420,Ken-chan,"Kids, Music",1
21099,Kenji no Trunk,"Fantasy, Kids",1
29453,Kenka no Ato wa,"Kids, Music, Romance",1
27837,Kenritsu Umisora Koukou Yakyuubu-in Yamashita Tarou-kun,Sports,1
17339,Kentauros no Densetsu,"Action, Drama",1
19515,Kentoushi,"Seinen, Sports",3
22573,Kero Kero Keroppi no Aladdin to Mahou no Lamp,"Fantasy, Kids",1
22641,Kero Kero Keroppi no Bikkuri! Obakeyashiki,"Kids, Supernatural",1
17985,Kero Kero Keroppi no Boku-tachi no Takaramono,"Fantasy, Kids",1
18087,Kero Kero Keroppi no Bouken: Pink no Kinoko,"Fantasy, Kids",1
17983,Kero Kero Keroppi no Christmas Eve no Okurimono,"Fantasy, Kids",1
22625,Kero Kero Keroppi no Dai Bouken,"Adventure, Fantasy, Kids",1
17489,Kero Kero Keroppi no Daibouken: Fushigi na Mame no Ki,"Adventure, Comedy, Kids",1
22605,Kero Kero Keroppi no Ganbare! Keroppooz,"Fantasy, Kids, Sports",1
15663,Kero Kero Keroppi no Gulliver no Bouken,"Adventure, Fantasy, Kids",1
22615,Kero Kero Keroppi no Kero Kero House no Himitsu,"Fantasy, Kids",1
22643,Kero Kero Keroppi no Kyouryuu ga Deta,"Fantasy, Kids",1
22653,Kero Kero Keroppi no Mitsubachi Daisoudou,"Fantasy, Kids",1
17987,Kero Kero Keroppi no Robin Hood,"Fantasy, Kids",1
22649,Kero Kero Keroppi no Sanjuushi,"Fantasy, Kids",1
22647,Kero Kero Keroppi no Sora Tobu Yume no Fune,"Fantasy, Kids",1
22645,Kero Kero Keroppi no Sora wo Tobetara,"Adventure, Kids",1
22637,Kero Kero Keroppi no Tomodachi ni Narou yo,"Fantasy, Kids",1
22639,Kero Kero Keroppi no Tomodachi wa Mahoutsukai,"Kids, Magic",1
22619,Kero Kero Keroppi no Tomodachitte Ii na,Kids,1
22613,Kero Kero Keroppi no Yowamushi-ouji no Daibouken,"Adventure, Fantasy, Kids",1
22651,Kero Kero Keroppi: Hasunoue Town Kiki Ippatsu!,"Fantasy, Kids",6
8244,Keshikasu-kun,"Comedy, Kids",Unknown
8353,Ketsuinu,Comedy,13
29679,Ki Renka,"Demons, Drama",1
10237,Ki-Fighter Taerang,"Adventure, Kids",26
28965,Kibun wa Uaa Jitsuzai OL Kouza,"Comedy, Seinen",1
3870,Kick no Oni,"Shounen, Sports",26
19683,Kick no Oni (1971),"Shounen, Sports",1
7525,Kick Off 2002,Sports,26
26139,Kie Saranu Kizuato: Hi no Umi Osaka,"Historical, Kids",1
5928,Kigyou Senshi Yamazaki: Long Distance Call,"Drama, Sci-Fi, Seinen",1
26225,"Kii-chan Watashi, Umarete Kite Yokatta!","Drama, Kids",1
23085,Kikansha Sensei,"Comedy, School, Slice of Life",1
8492,Kikansha Yaemon,"Fantasy, Kids",1
8494,Kikansha Yaemon: D51 no Daibouken,"Fantasy, Kids",1
9292,Kiki to Lala no Aoi Tori,Kids,1
29247,Kiki to Lala no Habatake! Pegasus,"Kids, Magic",1
17977,Kiki to Lala no Hakuchouza no Ohimesama,Kids,1
17483,Kiki to Lala no Hansel to Gretel,Kids,1
17981,Kiki to Lala no Hoshi no Dance Shoes,"Kids, Music",1
29249,Kiki to Lala no Mamatte Suteki!,"Kids, Magic",1
17485,Kiki to Lala no Ohimesama ni Naritai,Kids,1
17979,Kiki to Lala no Papa to Mama ni Aitai,Kids,1
8883,Kikou Heidan J-Phoenix: PF Lips Shoutai,"Comedy, Mecha",3
5192,Kiku-chan to Ookami,"Adventure, Historical",1
21749,Kimama ni Idol,Music,1
22595,Kimezou no Kimarimonku Ja Kimaranee.,Comedy,12
22597,Kimezou no Kimarimonku Ja Kimaranee. Featuring Sabu-Otoko,Comedy,12
30976,Kiminari Dousuru? Yuukai Itazura: Sarenai Tame ni,"Drama, Kids",1
34233,Kimoshiba,Comedy,Unknown
19941,Kimu no Juujika,"Drama, Historical",1
19995,King Kong: 001/7 Tom Thumb,"Adventure, Sci-Fi",26
32989,King of Prism by Pretty Rhythm Short Anime,"Comedy, Fantasy, Music",1
33034,Kiniro Mosaic: Pretty Days,"Comedy, School, Slice of Life",1
26231,Kiniro no Kujira,"Drama, Kids",1
29555,Kinken Chochiku Shiobara Tasuke,Historical,1
3277,Kinnikuman: Haresugata! Seigi Choujin,"Action, Comedy, Shounen, Sports",1
3275,Kinnikuman: Seigi Choujin vs. Kodai Choujin,"Action, Comedy, Shounen, Sports",1
3279,Kinnikuman: Seigi Choujin vs. Senshi Choujin,"Action, Comedy, Shounen, Sports",1
6012,Kinpatsu no Jeanie,"Drama, Historical",13
10759,Kintarou,Drama,1
31071,"Kinyoru, Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou",Comedy,5
32408,"Kinyoru, Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou (ONA)","Cars, Comedy",2
32448,Kirin Ashita no Calendar,"Historical, Kids",1306
23349,Kirin Monoshiri Yakata,Kids,1565
30079,Kirin no Otenki Mama-san,Fantasy,12
33858,Kissaten Soudou,Comedy,1
32693,Kitakaze to Taiyou,Kids,1
28035,Kitsune no Home Run Ou,"Kids, Sports",1
26233,Kitsune no Kan Chigai,"Drama, Kids",1
26327,Kitsune to Budou,"Drama, Kids",1
30407,Kitsutsuki: The Ten Hole Stories,Dementia,1
29549,Kitty to Daniel no Odoru Santa-san no Himitsu,"Fantasy, Kids",1
29543,Kitty to Daniel no Suteki na Christmas,Kids,1
22499,Kitty to Mimmy no Happy Birthday,"Fantasy, Kids",1
33915,Kitty-chan wo Sagase! Toyama-shi Stamp Rally,Comedy,1
34286,KiyaKiya,Psychological,1
25061,Kizu darake no Tenshi-tachi,"Comedy, Ecchi, Parody, Seinen",1
34120,Kizuna (ONA),Drama,1
31000,Kizuna: Ningen no Uta Part 2,"Drama, Kids",1
18321,Kkomaeosa Ttori,"Action, Adventure, Drama, Fantasy, Historical, Magic, Shounen",1
18301,Kkureogi Balmyeongwang,"Action, Mecha, Sci-Fi, Shounen",1
30048,Kkurukkuruwa Chingudeul,"Adventure, Comedy, Kids, Slice of Life",13
23637,Kobito to Ao Mushi,"Kids, Music",1
19585,Kobo-chan,"Comedy, Kids, Slice of Life",63
22511,Kobutori,"Comedy, Demons",1
29920,Kobutori (1957),,1
34503,Kochinpa! Dainiki,Comedy,24
33877,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Hashire! Ryoutsu-shiki Chinchin Densha,"Comedy, Police",1
33874,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Maguro no Notta Keikan,"Comedy, Police",1
33882,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Mezase! Kameari Superstar!! Ryoutsu-shiki Aidoru h,"Comedy, Police",2
33880,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san no Sushi Kuinee! - Choujyou Maguro Taiket,"Comedy, Police",2
33876,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san to Chyuuken Rakkii Monogatari - Kameari D,"Comedy, Police",1
33878,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu no Asakusa Rinyuuaru Daisakusen!! - Aa, Om","Comedy, Police",1
33875,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu vs. Nakimushi Aidoru!? Nihon Ikkai Dai-Sug,"Comedy, Police",1
33879,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Shiiron Tankentai! Sumidagawa no Chikai - Omoide n,"Comedy, Police",2
33454,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: The Final - Ryoutsu Kakichi Saigo no Hi,"Comedy, Police, Shounen, Slice of Life",1
33881,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Washi to Ore!? - Bokura wa Asakusa Shounen Tanteid,"Comedy, Police",2
30235,Kochira Tamago Outou Negaimasu,"Comedy, School",1
32430,Kodanuki Ponpo,"Kids, Music",1
26091,Koe wo Kikasete,"Drama, Kids",1
26345,Kogitsune no Okurimono,"Drama, Fantasy, Kids",1
28569,Kogitsune no Shouboutai,"Drama, Fantasy, Kids",1
6261,Koguma no Misha,"Adventure, Comedy, Drama, Kids",26
24489,Koha Ginjiro,"Action, Drama, School, Shounen",3
24775,Koishite!! Namashi-chan,"Kids, Slice of Life",Unknown
31587,Kojin Toshi,Dementia,1
30968,Kokoro no Catchball,"Kids, Sports",1
28047,Kokoro no Chikara,"Adventure, Historical, Romance",1
26293,Kokoro no Hanataba,Kids,1
26109,Kokoro no Koukyougaku,"Drama, Kids",1
26117,Kokoroya,"Kids, Psychological, Sci-Fi",1
32759,Kokuen,"Drama, Music",1
23829,Komatsu Sakyo Anime Gekijou,"Comedy, Parody, Sci-Fi, Space",24
29738,Konchuu Monogatari Tentoumu Chu! to Mitsubachi Hatsu Chu!,Music,10
16263,Konchuu Tsurezuregusa,"Kids, Slice of Life",1
30129,Konna Ko Iru kana,Kids,Unknown
24073,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www,"Comedy, Fantasy",1
27519,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV),"Comedy, Fantasy",12
28885,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV): Heroine Kentei,"Comedy, Fantasy",11
30212,Kono Mayonnaise wa Yuru Sugiru,Dementia,1
15227,Kono Sekai no Katasumi ni,"Drama, Historical",1
12981,Kono Shihai kara no Sotsugyou: Ozaki Yutaka,"Historical, Slice of Life",1
26095,Kono Sora no Shita de,"Drama, Kids",1
10335,Konpeki no Kantai: Sourai Kaihatsu Monogatari,"Historical, Military",1
17599,Konpora Kid,"Comedy, Kids, Sci-Fi",26
25921,Koori no Kuni no Misuke,"Adventure, Kids",1
18081,Koro Koro Kuririn no Inaka no Nezumi Tokai no Nezumi,"Fantasy, Kids",1
10564,Korogashi Ryouta,"Action, Comedy, Seinen",3
29745,Korokoro Animal,Kids,60
29759,Korokoro Animal 2,Kids,51
23733,Kosys! Kochira Keihime Tetsudou: Kouhou System-ka,"Comedy, Slice of Life",2
33854,Kosys! Lite: Tsuyoku Suishou Bansaku no Sunglasses - Password Tsukai-mawashi no Jutsu,"Comedy, Slice of Life",1
7189,Kotatsu Neko,Comedy,26
8595,Kotencotenco,"Adventure, Comedy, Fantasy, Kids, Magic",52
33123,Koto Nakare Hero Gingerman,Comedy,12
31239,Kotori Samba,"Comedy, Music",240
33226,Kotowaza Gundam-san,"Comedy, Mecha, Parody",17
20117,Kotowaza House,"Comedy, Slice of Life",773
2173,Kouchuu Ouja Mushiking Super Battle Movie: Yami no Kaizou Kouchuu,"Adventure, Fantasy",1
17469,Kouchuu Ouja Mushiking: Greatest Champion e no Michi,"Adventure, Fantasy",1
24159,Kougyou Aika Volley Boys,"Comedy, School, Seinen, Sports",2
6571,Koume-chan ga Iku!,"Comedy, Romance, Slice of Life",12
23097,Kousagi Monogatari,"Comedy, Kids",1
17563,Koutetsu no Vendetta Episode 0,"Action, Mecha, Military, Sci-Fi",1
32626,Kozaru no Buranko,Kids,1
33528,Kubbe Kort Animasjon,Fantasy,24
33527,Kubbe no Ongakukai,"Fantasy, Music",1
24797,Kubire 3 Sisters,Comedy,7
19687,Kuiba II: Dazhan Yuan Yang Jie,"Action, Adventure, Fantasy, Kids",1
19781,Kuiba III: Zhanshen Jueqi,"Action, Adventure, Fantasy, Kids",1
28151,Kujakuou: Sengoku Tensei,"Action, Demons, Historical, Supernatural",1
30176,Kujira,Adventure,1
5886,Kujira no Josephina,"Adventure, Fantasy",23
9339,Kuma no Gakkou: Jackie to Katie,"Comedy, Kids",1
28119,Kuma no Minakuro to Kouhei Jiisan,"Drama, Kids",1
11197,Kuma no Puutarou,Comedy,30
23699,Kumo ni Noru,"Action, Seinen",2
28053,Kumo no Ito,Fantasy,1
26279,Kumo no Ito (OVA),Fantasy,1
29718,Kumo no Ito (Special),Drama,1
31007,Kumori Nochi Hare,"Drama, Kids",1
34201,Kuni-chan no Ikka Ranran,"Drama, Slice of Life",1
17669,Kunimatsu-sama no Otoridai,"Comedy, School, Sports",46
5809,Kupu~!! Mamegoma!,Kids,51
30395,Kuripuri*Kuripura,Comedy,1
31873,Kuro,"Kids, Music",1
19135,Kuroi Ame ni Utarete,"Drama, Historical",1
29603,Kurokan,Sports,Unknown
26043,Kurumiwari Ningyou (2014),"Drama, Fantasy, Romance",1
17749,Kuruneko: Kurunekobin,"Comedy, Slice of Life",4
17753,Kuruneko: Nyaalock Holmes no Bouken,"Comedy, Slice of Life",4
33348,Kushimitama Samurai,"Action, Adventure, Drama, Historical, Samurai",1
22465,KutsuDaru.,"Fantasy, Kids, School, Slice of Life",48
33115,Kutsuya to Kobito,"Fantasy, Kids",1
18773,Kuwagata Tsumami,Comedy,84
28109,Kuzuryuugawa to Shounen,"Drama, Historical",1
19325,Kwaegeol Longman Narongi,"Adventure, Kids",52
17439,Kyojin no Hoshi (Movie),"Drama, Sports",1
17441,Kyojin no Hoshi: Chizome no Kesshousen,"Drama, Sports",1
17445,Kyojin no Hoshi: Dai League Ball,"Drama, Sports",1
17443,Kyojin no Hoshi: Ike Ike Hyuuma,"Drama, Sports",1
17447,Kyojin no Hoshi: Shukumei no Taiketsu,"Drama, Sports",1
28579,Kyoro-chan no Jishin Youjin Hi no Youjin,"Drama, Fantasy, Kids",1
20603,Kyoufu no Kyou-chan,"Comedy, Parody",7
17615,Kyoufu Shinbun,"Horror, Shounen",2
31539,Kyoufu! Zombie Neko,Comedy,Unknown
28067,Kyouryoku Boukuusen,"Action, Historical, Military",1
29493,Kyouryou Pikora,"Adventure, Kids",1
7681,Kyouryuu Wakusei,"Adventure, Fantasy, Historical, Sci-Fi",60
27847,Kyoushitsu wa Obake ga Ippai/Boku wa Yuusha da zo,"Fantasy, Kids, Supernatural",1
17673,Kyubi no Kitsune to Tobimaru (Sesshoseki),"Demons, Fantasy",1
27393,Kyuumei Senshi Nanosaver,"Adventure, Shounen",28
30066,L/R: Licensed by Royal Special,"Action, Adventure, Mystery, Police",1
6206,La Vilaine LuLu,Comedy,13
9947,Lan Mao,"Adventure, Comedy",Unknown
30098,Lao Fu Zi Fan Dou Zhen Tan,"Comedy, Seinen",1
30096,Lao Fu Zi Shui Hu Chuan,"Comedy, Historical, Seinen",1
30099,Lao Fu Zi Zhi Xiao Shui Hu Chuan Qi,"Comedy, Seinen",1
31673,Larva 2nd Season,Comedy,34
31674,Larva 3rd Season,Comedy,26
29712,Learn to Love,Dementia,1
23597,Legend of Basara: Shinbashi Theater,Comedy,1
30343,Legend of the Moles: The Frozen Horror,"Adventure, Fantasy, Kids",1
30349,Legend of the Moles: The Treasure of Scylla,"Adventure, Fantasy, Kids",1
6065,Lemon Angel YJ-ban,"Romance, School",2
29003,Lena lena,Slice of Life,13
31054,"Letchu, Getchu, Saru Getchu",Comedy,76
32310,"Letchu, Getchu, Saru Getchu Episode 0",Comedy,1
22421,Licca-chan to Mahou no Kuni,"Fantasy, Kids",7
33782,Life!,"Comedy, Slice of Life",Unknown
16820,Lightning Atom,"Action, Kids, Super Power",1
32784,Lina Poe Poe,Music,1
18155,Linetown,Comedy,50
13177,Little Charo,Slice of Life,50
13179,Little Charo 2,Slice of Life,50
13465,Little Charo: Touhoku-hen,Kids,12
25027,"Little Polar Bear: Shirokuma-kun, Doko e?","Adventure, Fantasy, Kids",1
25029,"Little Polar Bear: Shirokuma-kun, Fune ni Noru","Adventure, Fantasy, Kids",1
28097,Little Twins,"Adventure, Kids",3
28099,Little Twins: Bokura no Natsu ga Tondeiku,"Adventure, Kids",1
29421,Liv &amp; Bell,"Adventure, Kids",3
17102,Lolling Seutajeu,"Kids, Sports",26
17104,Lolling Seutajeu (Movie),"Kids, Sports",1
32823,Long Zai Na Li,"Adventure, Comedy",1
31493,Lord of Vermillion III Special Anime Movie,"Action, Adventure, Fantasy",1
32844,Love Will Find the Way Back Home,Music,1
23901,Lovely Movie: Itoshi no Muco Season 2,Slice of Life,22
23899,Lovely Movie: Itoshi no Muco Specials,Slice of Life,3
31205,Lulin Da Maoxian,"Adventure, Fantasy",1
33443,Luo Xiao Hei Zhan Ji,"Comedy, Supernatural",Unknown
31984,Lupin Shanshei Pilot,"Comedy, Parody",1
33755,Ma Shen,"Drama, Game",Unknown
7500,Maabou no Shounen Koukuu Tsuwamono,Historical,1
30055,Mabeob Chunjamun: Daemawangui Buhwaleul Magala,,1
30057,Mabeobsaui Adeul Koli,"Adventure, Comedy, Fantasy",13
27965,Maboroshi Mabo-chan,"Adventure, Fantasy, Kids",24
